rooms,area_sqm,build_year,resale_price
5,110,2006,825000
5,122,1997,810000
5,125,1993,630000
5,117,1976,628000
2,47,2015,282000
2,47,2015,272000
3,67,1977,288000
3,73,1977,270000
3,68,1981,300000
3,87,1977,343000
3,76,1976,295000
3,65,1984,276000
3,65,1984,285000
3,66,2015,375000
3,60,1985,310000
3,60,1985,290000
3,69,1985,290000
3,67,2015,375000
3,67,1986,313000
3,73,1990,340000
3,73,1993,338888
3,67,2016,412000
3,73,1993,319000
3,73,1993,330000
3,67,2016,428000
3,73,1994,340000
4,93,1981,335000
4,98,1978,340000
4,92,1977,323000
4,93,2013,445000
4,92,2013,495000
4,85,1989,376000
4,100,1997,458000
4,103,1997,425000
4,103,1998,417500
4,103,1998,425000
4,101,1998,430000
4,102,1998,390000
4,92,2015,425000
4,92,2015,472000
4,93,1997,405000
4,92,2015,465000
4,106,1999,429000
4,107,1999,463888
4,101,1998,425000
4,101,2000,470000
4,102,1997,445000
4,100,1997,440000
4,95,2015,538500
4,100,1996,430000
4,100,1996,405000
4,92,2015,455000
4,100,1997,405000
4,100,1996,440000
4,92,2015,508000
4,92,2015,493000
4,100,1997,420000
4,93,2017,525000
4,91,1998,383000
4,96,1998,400000
4,100,1997,410000
4,103,1997,390000
4,101,1997,393000
4,92,1997,406500
4,100,1997,420000
4,102,1999,400000
4,102,1998,405000
4,101,1998,455000
4,102,1998,420000
4,101,1998,428000
4,102,1998,438888
4,103,1990,438000
4,103,1985,410000
4,84,1996,340000
4,104,1996,410000
4,106,1996,420000
4,104,1996,412000
4,84,1989,380000
4,111,1996,410000
4,105,1996,450000
4,104,1994,418000
4,84,1994,371000
4,111,1996,405000
4,84,1993,383000
5,126,1976,399000
5,126,1976,400000
5,134,1995,480000
5,112,2013,550000
5,112,2013,580000
5,112,2013,573000
5,122,1988,500000
5,135,1996,560000
5,122,1998,548000
5,112,2015,530000
5,126,1999,540000
5,115,2000,488888
5,119,1996,490000
5,117,1997,468000
5,117,1997,530000
5,117,1997,462000
5,113,2017,565000
5,113,2017,590000
5,117,1997,515000
5,113,2017,662000
5,122,1997,465000
5,121,2000,520000
5,113,2017,685000
5,114,2003,506000
5,115,2002,488000
5,114,2003,490000
5,114,2003,500000
5,110,2004,500000
5,110,2004,482000
5,114,2003,485000
5,122,1998,492000
5,121,1995,492000
5,128,1996,515000
5,124,1996,505000
2,48,2013,250000
2,40,2000,233000
2,47,2018,268000
3,67,2013,455000
3,67,2015,345888
3,71,1992,345000
3,68,2018,372000
3,74,1988,350000
3,67,1985,325000
3,68,1984,300000
3,68,1984,330000
3,68,1984,328000
3,68,1984,350000
3,68,1984,312000
3,73,1989,328000
3,74,1987,310000
3,74,1988,333000
3,71,1984,310000
3,68,2016,360000
3,74,1989,322000
3,67,1985,325000
3,74,1989,310000
3,67,1985,323000
3,74,1988,340000
3,74,1987,317000
3,74,1989,320000
3,67,1984,322000
3,67,1984,317000
3,67,1985,340000
3,67,1985,318000
3,64,1988,312000
3,74,1987,310000
3,67,2015,380000
3,67,2013,350000
3,64,1992,320000
3,73,1988,320000
3,73,1988,340000
3,64,1987,300000
3,64,1987,305000
3,67,1984,330000
3,65,1987,308000
4,92,2015,410000
4,92,2015,435000
4,92,2015,468888
4,92,2015,440000
4,92,2015,457000
4,92,2015,450000
4,92,2012,462000
4,92,2013,608888
4,92,2015,480000
4,104,1988,420000
4,92,2015,455000
4,84,1988,358800
4,92,2015,433000
4,92,2015,435000
4,104,1988,448000
4,92,2015,473000
4,84,1987,380000
4,104,1985,415000
4,84,1985,380000
4,84,1985,365000
4,84,1987,368000
4,85,1987,350000
4,106,1992,435000
4,93,2018,488000
4,105,1987,380000
4,104,1987,415000
4,84,1987,361500
4,105,1985,410000
4,83,1987,358000
4,92,2015,488000
4,92,2015,435000
4,92,2015,492000
4,105,1988,400000
4,108,1988,425000
4,104,1993,503000
4,84,1988,358000
4,84,1988,350000
4,93,1982,390000
4,84,1988,385000
4,103,1988,460000
4,84,1988,365000
4,84,1985,373000
4,103,1987,475000
4,98,1984,430000
4,91,1984,400000
4,93,1985,420000
4,93,1985,380000
4,93,1985,420000
4,84,1985,360000
4,84,1986,360000
4,84,1985,365000
4,104,1986,399000
4,84,1985,360000
4,84,1985,365000
4,92,2015,482000
4,92,2015,460000
4,92,2016,470000
4,93,2017,458000
4,93,2016,466000
4,93,2017,445000
4,93,2017,475000
4,93,2017,485000
4,92,2016,472000
4,93,2017,480000
4,93,2017,495000
4,93,2016,470000
4,93,2017,485000
4,93,2016,492888
4,104,1987,470000
4,85,1987,370000
4,103,1987,430000
4,84,1985,395000
4,104,1985,465000
4,91,1984,471888
4,91,1984,470000
4,104,1988,470000
4,103,1988,465000
4,84,1987,362000
4,103,1988,466000
5,112,2015,625000
5,112,2015,561288
5,121,1987,520000
5,122,1988,550000
5,112,2015,610888
5,112,2015,585000
5,112,2015,580000
5,112,2015,558888
5,112,2015,560000
5,126,1995,547000
5,121,1986,531000
5,128,1987,588000
5,132,1987,638000
5,121,1982,450000
5,122,1988,415000
5,122,1988,550000
5,135,1995,545000
5,121,1985,508000
5,126,1985,560888
5,121,1985,475000
5,126,1985,500000
5,112,2015,595000
5,112,2015,598000
5,112,2016,595000
5,113,2017,655000
5,112,2016,511000
5,112,2016,605000
5,113,2016,640000
5,127,1988,620000
5,122,1988,545000
2,44,1980,230000
3,67,1977,288000
3,73,1976,350000
3,67,1978,288000
3,68,1981,325500
3,82,1978,381000
3,68,1981,325000
3,67,1979,328000
3,75,1980,350000
3,68,1980,305000
3,68,1980,290000
3,67,1979,300000
3,67,1979,330000
3,68,1981,330000
3,82,1980,345000
3,82,1980,365000
3,67,1979,330000
3,67,1984,330000
3,85,1980,300000
3,81,1979,413000
3,67,1979,315000
3,67,1979,310000
3,67,1978,360000
3,67,1979,340000
3,73,1979,345000
3,67,1977,328000
3,67,1978,315000
3,67,1977,326888
3,73,1979,360000
3,73,1979,356000
3,82,1980,390000
3,88,1979,370000
3,68,1980,313000
3,67,1978,338000
3,67,1979,362000
3,73,1978,368000
3,73,1978,345000
3,73,1979,380000
3,67,1978,338000
3,74,1978,380000
3,82,1980,381000
3,67,1981,328000
3,67,1978,325880
3,82,1985,376000
3,61,1986,280000
3,68,1980,345000
3,68,1981,320000
3,60,1986,300000
3,68,1980,342000
3,68,1981,335000
3,81,1980,393000
3,68,1980,337000
3,67,1980,340000
3,68,1981,356888
3,82,1980,382000
3,81,1980,408000
3,67,1980,330000
3,75,1980,368000
3,67,1979,338888
3,82,1984,368000
3,68,1980,345000
3,68,1980,340000
3,68,1980,310000
3,68,1980,338800
4,88,2012,715000
4,98,1977,450000
4,92,1979,400000
4,99,1979,478000
4,92,1979,460000
4,108,1996,585000
4,95,1980,455000
4,93,1981,430000
4,100,1980,482000
4,93,1981,438000
4,90,2003,670000
4,91,2003,660000
4,93,1985,499000
4,92,1980,425000
4,92,1980,432288
4,91,2011,778000
4,91,2011,825000
5,119,1979,570000
5,119,1979,620000
5,119,1980,475000
5,119,1980,668000
5,118,1981,508000
5,118,1980,515000
5,123,1979,600000
5,123,1978,618000
5,130,1996,780000
5,121,1981,580000
5,121,1981,680000
5,119,1980,740000
5,119,1980,700000
5,117,1980,748000
5,110,2001,720000
5,120,2011,1098000
3,68,1980,328000
3,67,1979,318000
3,82,1979,388000
3,67,1979,335000
3,67,1978,350000
3,68,1980,399000
3,67,1978,345000
3,67,1977,330000
3,67,1977,320000
3,67,1977,335888
3,82,1977,370000
3,88,1978,428000
3,67,1977,304000
3,67,1978,322000
3,73,1978,358000
3,70,1978,324000
3,67,1979,350000
3,68,1980,390000
3,68,1979,380000
3,82,1978,360000
3,67,1978,290000
3,68,1979,322000
3,68,1980,310000
3,68,1980,310000
3,59,1978,290000
3,82,1980,390000
3,59,1978,280000
3,68,1980,315000
3,82,1979,360000
3,68,1979,320000
3,67,2014,520000
3,67,2014,519000
3,67,2014,538000
3,66,2014,490000
3,67,1986,300000
3,64,1987,305000
3,65,1976,285000
3,73,1978,365000
3,64,1986,330000
3,82,1978,375000
3,67,1978,313000
3,76,1984,365000
3,68,2016,455000
3,65,1972,290000
3,65,1972,273000
3,75,1984,350000
3,80,1984,351000
3,68,1981,310000
3,60,1985,298000
3,65,1977,318000
3,65,1977,315000
4,94,2010,735000
4,97,2010,791000
4,91,1979,405000
4,92,1979,393000
4,92,1978,460000
4,91,1977,420000
4,92,2005,610000
4,91,1978,425000
4,92,1979,408000
4,92,2006,535000
4,83,1978,383000
4,91,1978,450888
4,91,1980,431889
4,92,2006,530000
4,92,2006,645000
4,92,1979,418000
4,92,1980,388000
4,95,1980,390000
4,98,1985,400000
4,102,1981,500000
4,104,1984,460000
4,104,1984,445000
4,105,2000,600000
4,105,2000,570000
4,105,2000,562000
4,107,2000,526000
4,90,1977,396888
4,84,1986,460000
4,84,1977,380000
4,84,1977,388000
4,84,1977,395000
4,92,1978,455000
4,88,1976,395000
4,91,1983,372000
4,88,2016,620000
4,93,2016,660000
4,104,1993,584000
4,93,2016,670000
4,93,2016,660000
4,93,2016,668888
4,93,2016,632000
4,104,1996,572000
4,108,1996,520000
4,108,1996,570000
4,108,1996,510000
5,115,2010,908888
5,121,1980,530000
5,117,1979,505000
5,110,2006,725888
5,121,1998,690000
5,105,2014,715000
5,105,2014,825000
5,139,1984,845000
5,115,2000,645000
5,115,2000,617000
5,115,2000,650000
5,123,1978,578888
5,122,1985,600000
5,117,1976,550000
5,117,1976,615000
5,117,1975,648000
5,122,1993,700000
5,133,1983,558000
5,124,1996,675000
5,125,1996,670000
5,124,1996,642800
5,128,1996,650000
5,126,1989,868000
5,125,1989,700000
5,130,1989,828888
5,125,1989,770000
5,125,1989,765000
5,115,1977,600000
5,118,1977,620000
5,118,1977,578000
5,118,1977,545000
3,64,1986,420000
3,64,1988,410000
3,64,1987,425000
3,67,1985,488888
3,67,1985,390000
3,65,1973,283000
4,104,1989,700000
4,84,1985,550000
4,84,1987,510000
4,84,1986,520000
4,84,1988,535000
4,88,1988,600000
4,103,1992,555000
4,101,1992,680000
4,114,1992,780000
4,106,1992,580000
4,123,1998,895000
4,112,1992,600000
4,104,1992,670000
4,94,1990,485000
4,114,1990,651888
4,105,1990,613000
4,89,1986,575000
4,103,1990,585000
5,123,1988,650000
5,121,1987,868000
5,121,1987,870000
5,121,1987,830000
5,121,1992,988000
5,135,1992,888000
5,120,2011,1260000
5,120,2011,908000
5,123,1990,710000
5,125,1989,768000
3,67,1985,345000
3,73,1985,330000
3,67,1985,305000
3,67,1985,330000
3,73,1985,358000
3,67,1985,355000
3,67,1985,330000
3,64,1987,300000
3,68,1986,333000
3,64,1988,326000
3,73,1987,343000
3,68,1988,310000
3,73,1986,320000
3,73,1987,320000
3,68,1984,315000
3,68,2017,460000
3,68,2017,440000
3,68,1984,318000
3,67,1984,328000
3,67,1984,333800
4,93,1985,425000
4,89,1987,395000
4,104,1983,425000
4,108,1985,485000
4,104,1985,430000
4,103,1985,440000
4,100,1997,485000
4,103,1998,470000
4,102,1997,550000
4,103,1998,470000
4,103,1998,460000
4,92,1998,405000
4,93,1998,445000
4,92,1998,440000
4,84,1985,405000
4,93,1986,408000
4,84,1986,363000
4,103,1987,438000
4,84,1986,390000
4,107,1987,430000
4,83,1986,367000
4,84,1987,390000
4,103,1986,395000
4,90,2005,510000
4,92,2004,492000
4,86,2005,525000
4,92,2004,476000
4,92,2017,640000
4,104,1984,430000
4,104,1985,485000
4,103,1984,480888
4,92,2017,605000
4,106,1984,475000
4,95,2017,710000
5,118,1997,700000
5,119,1997,535000
5,119,1997,625000
5,121,1998,600000
5,122,1997,575000
5,119,1997,592000
5,120,1997,510000
5,122,1985,535000
5,118,2004,610000
5,115,2017,780000
5,132,1985,560000
5,112,2017,855000
5,115,2017,750000
5,115,2017,768000
5,115,2017,780000
2,48,1971,260000
2,48,1971,270000
2,43,1970,246800
3,59,1971,295000
3,65,1973,356000
3,67,1982,378000
3,60,2003,570000
3,60,2002,580000
3,84,1980,456000
3,65,1975,330000
3,60,1967,262888
3,63,1973,350000
3,56,1971,300080
3,62,1970,310000
3,55,1971,253888
3,60,1969,265000
3,71,1969,323000
3,70,1975,338888
3,59,1975,290000
3,74,1984,418000
3,63,1970,268000
3,67,1979,308000
3,64,1983,298000
3,58,1969,328000
3,53,1969,262000
3,75,1973,600000
3,88,1973,638000
3,62,2013,625000
3,62,2013,610000
3,62,2013,630000
3,88,1973,690000
3,77,1973,595000
3,59,1973,341499
3,59,1973,360000
3,67,1982,340000
3,54,1970,299998
3,59,1975,290000
3,70,1975,368000
3,74,1983,360800
3,65,1975,310000
3,73,1978,382500
3,67,1978,386000
3,88,1976,408000
3,68,2017,615000
3,59,1976,318000
3,68,2013,658000
3,67,2013,646000
3,75,1973,595000
4,100,2005,770000
4,92,2016,933000
4,92,2016,940000
4,92,2016,1010000
4,100,2005,838000
4,103,1985,540000
4,103,1985,545000
4,104,1984,560000
4,90,2003,735000
4,75,2003,670000
4,91,1985,655000
4,100,2006,615000
4,89,2013,800000
4,94,2013,770000
4,74,1970,415000
4,93,2019,943000
4,93,2019,940000
4,93,2019,860000
4,84,1986,488000
4,105,1984,540000
4,92,1979,435000
4,90,2008,608800
4,90,2003,740000
4,90,2008,727500
4,90,2003,846688
4,90,2009,755000
4,99,1997,665000
4,88,2013,788888
4,93,2013,823000
4,103,1984,555000
4,100,2001,810000
4,100,2001,728000
4,100,2005,835000
4,92,1978,530000
4,91,1978,505000
4,92,1976,465000
4,91,1978,526000
4,90,2003,620000
4,91,1976,508000
4,93,2017,885000
4,92,1978,488888
4,82,1976,440000
5,115,2005,988000
5,135,1985,765000
5,114,1976,515000
5,116,2006,722500
5,114,2013,1245000
5,118,1983,770000
5,122,1986,590000
5,122,1986,600000
5,129,1997,738000
5,110,2003,950000
5,110,2008,890000
5,110,2009,960000
5,110,2003,910000
5,110,2003,955888
5,110,2003,766000
5,110,2003,950000
5,110,2008,938000
5,115,2007,905000
5,115,2005,850000
5,122,1979,780000
5,118,1979,728000
5,118,1979,747000
5,122,1999,705000
5,110,2003,808000
5,117,1976,525000
2,47,2015,270000
2,46,2015,310000
3,73,1987,315000
3,73,1987,320000
3,73,1987,330000
3,73,1989,312000
3,67,2015,370000
3,67,2014,370000
3,67,2014,367000
3,67,2013,376888
4,104,1988,410000
4,104,1987,460000
4,101,1997,438000
4,104,1989,416000
4,93,2016,455000
4,93,2016,550000
4,107,1988,445000
4,100,1998,570000
4,102,1999,420000
4,90,1998,405000
4,102,1999,500888
4,102,1999,478000
4,102,1998,420000
4,94,2003,630000
4,90,2001,545000
4,90,2001,540000
4,103,1987,420000
4,103,1987,425888
4,103,1988,410000
4,84,1988,368000
4,104,1987,445000
4,103,1989,415000
4,104,1989,400000
4,92,2015,470000
4,92,2015,465000
4,92,2015,488000
4,92,2015,500000
4,92,2015,455000
4,92,2015,453000
4,90,2001,410000
4,93,2015,497000
4,99,1999,585000
4,93,2013,538000
4,92,2015,450000
4,92,2015,515000
4,91,1999,536000
4,93,2013,510000
4,90,2004,468000
5,111,2001,525000
5,111,2001,530000
5,111,2001,575000
5,120,1997,540000
5,120,1997,530000
5,121,1997,520000
5,113,2016,625000
5,113,2016,590000
5,113,2016,593888
5,113,2016,630000
5,113,2016,585000
5,118,1997,530000
5,123,1989,570000
5,122,1989,400000
5,121,1998,630000
5,120,1999,535000
5,124,1998,580000
5,111,2003,715000
5,110,2001,718888
5,122,1989,470000
5,122,1988,498000
5,111,2002,430000
5,110,2002,470000
5,110,2002,455000
5,113,2015,518000
5,112,2015,605000
5,110,2002,488000
5,113,2015,558000
5,112,2002,443000
5,110,2002,435000
5,110,2002,495000
5,120,1999,660000
5,110,2004,620000
5,110,2001,485000
5,112,2015,670888
5,110,2001,545000
5,112,2015,658000
4,91,1974,550000
4,91,1974,483000
4,104,1988,777000
5,127,1988,860000
3,76,1981,500000
3,74,1977,438000
3,67,1984,460000
3,137,1974,580000
3,56,1974,365000
3,59,1977,450000
3,59,1977,465000
3,68,1978,530000
4,82,1980,728000
4,85,1982,490000
4,95,2011,935000
4,95,2011,1050000
4,93,2011,1100000
4,95,2011,1000000
4,93,2011,1020000
4,96,2011,995000
4,93,2011,910000
4,94,2011,1130000
4,93,2011,923888
4,96,2011,1070000
4,77,1974,518000
5,107,2011,1120000
5,107,2011,1160000
5,139,1983,838000
2,47,2015,280000
3,67,2017,400000
3,67,2017,439888
3,67,2017,390000
3,68,2017,365000
3,67,2018,375000
3,82,1978,335000
3,74,1984,325000
3,68,2015,380000
3,68,2015,365888
3,67,1979,301888
3,89,1979,330000
4,92,2017,485000
4,92,2017,530000
4,92,2017,530000
4,104,1993,420000
4,92,2017,490000
4,104,1993,420000
4,101,1999,427500
4,110,1993,438000
4,106,1992,403000
4,104,1993,350000
4,104,1993,475000
4,103,2000,410000
4,106,1993,460000
4,93,2016,500000
4,93,2016,470000
4,93,2016,468000
4,93,2016,447500
4,93,2017,485000
4,93,2017,535000
4,93,2017,535000
4,93,2017,480000
4,93,2017,518000
4,93,2017,510000
4,93,2017,500000
4,93,2017,475000
4,93,2017,530000
4,100,1999,430000
4,91,2003,423000
4,91,2003,400000
4,100,2000,420888
4,104,1999,395000
4,105,1999,460000
4,103,1999,426000
4,105,1993,440000
4,104,1993,440000
4,104,1989,425000
4,90,2002,398000
4,108,1995,455000
4,107,1994,408888
4,92,2015,485000
4,101,1997,437000
4,107,1996,425000
4,100,1998,532000
4,100,1998,520000
4,101,1998,455888
4,100,1998,420888
4,93,2017,480000
4,92,2018,483000
4,92,2018,490000
4,93,2017,508000
4,92,2018,478000
4,92,2018,450000
4,92,2018,460000
4,92,2017,518000
4,92,2017,532000
4,92,2017,485000
4,92,2017,510000
4,91,1981,383000
4,93,1981,368000
4,93,1981,370000
4,91,1981,361000
5,112,2017,583000
5,112,2017,598000
5,112,2017,575000
5,112,2017,585000
5,120,1999,500000
5,120,1999,515000
5,132,1992,530000
5,122,1992,528888
5,123,2000,525000
5,118,1997,530000
5,113,2016,576888
5,113,2016,555000
5,121,1999,500000
5,113,2016,560000
5,113,2016,565000
5,113,2017,560000
5,113,2017,610000
5,113,2017,588000
5,113,2017,600000
5,113,2017,601888
5,113,2017,612000
5,113,2017,595000
5,113,2017,640000
5,113,2017,610000
5,113,2017,640000
5,111,2002,430000
5,110,2002,440000
5,124,1999,550000
5,110,2002,470000
5,110,2003,495000
5,124,1999,495000
5,111,2002,450000
5,110,2003,520000
5,124,1993,530000
5,122,1989,550000
5,110,2002,460000
5,121,1996,498000
5,129,1997,610000
5,135,1994,500000
5,126,1995,515000
5,123,1994,520000
5,132,1995,588000
5,133,1996,600000
5,135,1996,585000
5,134,1996,595000
5,121,1998,505000
5,113,2017,620000
5,113,2017,562000
5,113,2018,635888
5,112,2017,610000
5,112,2017,645000
5,121,1989,510000
3,75,2013,535000
3,81,1978,400000
3,82,1978,400000
3,67,1978,390000
3,70,2012,660000
3,68,1980,370088
3,60,2014,450000
3,60,2014,550000
3,60,2014,567000
3,67,1980,370888
3,68,1981,335000
3,67,1979,390000
3,67,1980,360000
3,60,2014,550000
3,67,1979,351000
3,60,2014,538000
3,82,1978,330000
3,68,2017,603000
3,68,2017,610000
3,67,1979,320000
3,74,1983,335000
3,83,1979,340000
3,68,1981,302000
3,67,1980,308000
3,67,1980,320000
3,67,1978,270000
3,67,1978,315000
4,97,1978,565000
4,97,1978,538000
4,100,2013,760000
4,99,2013,755000
4,96,2013,695000
4,92,1978,530000
4,90,1978,465000
4,92,1978,475000
4,92,1978,545000
4,92,1978,508000
4,90,2002,750000
4,91,2002,720000
4,90,2002,715000
4,91,2002,708000
4,85,2002,630100
4,93,2017,878000
4,93,2017,872888
4,80,2014,762000
4,80,2014,745000
4,82,2014,790000
4,93,2017,870888
4,92,1979,560000
4,80,2014,750000
4,80,2014,775000
4,104,1984,580000
4,91,1981,440000
4,91,1980,423000
5,125,1978,573888
5,117,1978,708000
5,121,1979,630000
5,133,1984,605000
5,119,1979,608000
5,119,1979,608000
5,119,1979,595000
5,118,1981,610000
3,60.3,1967,294888
3,60.3,1967,285000
3,60.3,1967,278000
3,56,1967,265000
3,60,1970,258000
3,67,2016,510000
3,56,1969,250000
3,60,1969,275000
3,60,1971,250000
3,61,1969,268000
3,59,1967,250000
3,56,1967,281000
3,65,1977,300000
3,59,1977,295000
3,70,1977,315000
3,65,1976,352000
3,65,1976,330000
3,74,1985,439000
3,58,1972,251000
3,58,1972,265000
3,66,1981,308000
3,66,1981,295000
3,65,1977,323000
3,66,1981,291000
3,65,1981,300000
4,106,1997,630000
4,103,1998,760000
4,107,1981,648000
4,102,1998,710000
4,103,1998,750000
4,95,1981,535000
4,102,1998,758888
4,93,1981,545000
4,93,2016,735000
4,93,2016,790000
4,93,2016,716000
4,93,2016,790000
4,93,2016,788000
4,112,1984,660000
4,91,1978,495000
4,107,1983,580000
4,93,2011,756000
4,95,2011,755000
4,96,2000,610000
4,91,1985,502000
4,88,1975,410000
4,84,1985,430000
5,117,1977,562000
5,117,1977,600000
5,118,1976,695000
5,118,1981,765000
5,116,1972,578000
5,110,2000,930000
5,117,1977,680000
2,47,2012,268000
3,67,2012,380000
3,67,1982,318000
3,79,1982,358000
3,59,1975,275000
3,59,1975,270000
3,68,1983,320000
3,67,1983,310000
3,82,1983,330000
3,74,1987,350000
3,64,1986,330000
3,60,1985,298000
3,60,1985,320000
3,60,1985,298000
3,67,2017,410000
3,67,2017,422000
3,64,1987,288000
4,90,2003,448000
4,90,2003,423000
4,93,2015,478000
4,93,2015,500000
4,93,2015,495000
4,102,1997,445000
4,103,1997,465000
4,92,1997,425000
4,103,1984,442000
4,91,1985,435000
4,93,1984,453000
4,104,1987,435000
4,93,1983,390000
4,92,1993,455000
4,103,1983,490000
4,110,1990,498000
4,103,1985,438000
4,103,1990,425000
4,103,1987,445000
4,84,1986,395000
4,84,1987,390000
4,103,1989,450000
4,113,1991,538000
4,104,1986,470000
4,89,1988,390000
4,92,2017,560000
4,92,2017,570000
4,107,1992,430000
4,103,1992,450000
4,103,1997,455000
4,102,1997,458000
4,100,1998,422000
4,92,1997,428000
4,101,1998,440000
4,108,1984,440000
4,93,2017,570000
4,92,2014,590000
4,92,2018,625000
4,92,2018,570000
4,93,2018,568000
4,95,2016,565000
4,92,2016,588000
5,110,2003,500000
5,110,2003,495888
5,110,2003,480000
5,110,2004,503000
5,136,1984,725000
5,122,1997,490000
5,121,1986,620000
5,121,1985,585000
5,121,1986,560000
5,127,1983,525000
5,121,1983,515000
5,120,1987,625000
5,122,1986,520000
5,120,1987,555000
5,120,1987,530000
5,121,1992,550000
5,117,1997,532000
5,120,1999,525000
5,120,1999,535000
5,128,1999,690000
5,120,1998,530000
5,122,1998,575000
5,113,2017,616000
5,113,2017,672888
5,113,2017,748000
5,112,2014,745000
5,113,2017,600000
5,109,2014,795000
5,113,2017,650000
5,112,2016,700000
3,74,1983,324000
3,68,1983,374000
3,67,1983,310000
3,67,1981,348000
3,82,1983,360000
3,84,1983,385000
3,68,1982,330000
3,67,1985,320000
3,68,1983,315000
3,89,1983,390000
3,68,1983,300000
3,68,1983,350000
3,67,1983,300000
3,64,2014,379000
3,67,1966,253000
3,67,2016,402000
3,67,2016,420000
3,72,2013,450000
3,72,2013,400000
3,74,1977,300000
4,101,1983,490000
4,90,1981,458000
4,95,1983,497000
4,98,1983,450000
4,104,2000,488000
4,108,1984,480000
4,97,1978,468000
4,93,1985,395000
4,92,2016,583000
4,99,1993,395000
4,83,1987,382000
4,91,2003,435000
4,92,1998,445000
4,101,1999,460000
4,90,1998,490000
5,120,2000,640000
5,118,1985,625000
5,134,1984,575000
5,114,1979,460000
5,104,1979,420000
5,114,2003,462000
5,120,1999,650000
5,121,1998,650000
2,47,2014,270000
2,47,2014,292000
3,59,1975,256000
3,59,1975,264000
3,59,1975,233000
3,59,1978,260000
3,59,1978,277000
3,59,1978,288888
3,68,2015,395000
3,68,2014,370000
3,68,2014,350000
3,68,2014,380000
3,68,2014,380000
3,65,1976,270000
3,65,1977,280000
3,65,1977,270000
3,65,1976,274000
3,67,1972,261000
3,67,1970,266000
3,68,2017,440000
3,68,2017,405000
3,68,2017,458000
3,73,1984,370000
3,75,1984,345000
3,73,1988,320000
3,67,2012,405000
3,67,2014,490000
3,61,1974,265000
3,67,2014,465000
4,93,2015,570000
4,90,2002,405000
4,93,2015,523000
4,93,2015,530000
4,102,1997,408000
4,111,1985,396000
4,88,2001,386000
4,111,1990,400888
4,95,2000,480000
4,100,1998,457000
4,99,1998,520000
4,93,2000,448000
4,93,2017,625000
4,93,2017,640000
4,93,2017,610000
4,93,2017,620000
4,103,1984,425000
4,103,1985,386000
4,94,1982,448000
4,100,1998,480000
4,93,1998,460000
4,90,2001,462000
4,91,2000,505000
4,85,2000,458000
4,85,2000,438000
4,91,2002,432000
4,104,1991,398000
4,103,1990,440000
4,106,1995,385000
4,106,1995,400000
4,113,1989,445000
4,103,1988,390000
4,109,1989,440000
4,104,1989,390000
4,94,2010,452000
4,89,2014,605000
4,104,1990,385000
4,93,2015,460000
4,96,2001,445000
5,112,2015,595000
5,121,1976,455000
5,113,2015,635888
5,113,2015,660000
5,113,2015,633000
5,122,1976,422500
5,127,1995,530000
5,122,1997,480000
5,133,1985,500000
5,135,1985,528000
5,135,1985,540000
5,111,2001,465500
5,110,2000,540000
5,111,2002,465000
5,111,2002,445000
5,111,2002,458800
5,139,1985,530000
5,133,1985,480000
5,110,2000,545000
5,112,2001,530000
5,110,2002,530000
5,110,2001,508000
5,110,2002,535000
5,110,2001,530000
5,110,2001,488000
5,115,2001,545000
5,115,2001,550000
5,115,2001,562000
5,110,2008,465000
5,110,2001,572888
5,110,2008,521000
5,111,2000,555000
5,110,2000,460000
5,110,2000,538000
5,111,2002,500000
5,110,2001,505000
5,111,2001,516888
5,110,2001,580000
5,110,2001,545888
5,123,1996,530888
5,128,1993,450000
5,121,1990,458888
5,124,1996,480000
5,128,1996,480000
5,122,1989,458000
5,110,2008,540000
5,110,2008,492000
5,108,2014,780000
5,125,1995,505000
5,113,2015,597000
5,113,2015,580000
5,128,1996,518000
5,116,2001,536000
5,116,2001,510000
2,48,1970,270000
3,68,1979,362000
3,66,1972,295000
3,68,2017,620000
3,65,1974,295500
3,68,2017,685000
3,63,1981,305000
3,70,2011,640000
3,81,1979,480000
3,62,2004,515000
3,53,1971,237000
3,60,1969,310000
3,60,1969,284000
3,60,1969,300000
3,67,2017,548888
3,67,2017,531000
3,59,1973,310000
3,65,1973,288000
3,68,2017,647000
3,59,1976,302000
3,67,1984,343888
3,66,1981,305000
3,68,1972,342000
4,92,2012,665000
4,94,2011,878000
4,94,2011,918000
4,100,1997,665000
4,75,2004,695888
4,100,1998,627000
4,100,1999,616000
4,102,1999,590000
4,101,1999,661000
4,92,1976,504888
4,91,1976,478000
4,90,2003,730000
4,94,1980,485000
4,85,2002,520000
4,86,2002,540000
4,93,2017,733000
4,93,2017,735000
4,103,1987,525000
4,104,1987,640000
4,93,2017,888000
4,109,1983,678000
4,88,1975,476000
4,88,2017,810000
4,90,2006,800888
4,90,2006,798000
4,90,2006,720000
4,91,1974,448000
5,119,2011,1200000
5,109,2011,990000
5,114,1974,578000
5,118,1981,650000
5,118,1981,660000
5,139,1984,770000
5,105,2001,648000
5,120,1982,750000
5,129,1986,750000
5,120,1985,690000
5,118,1984,738000
5,139,1983,813888
5,110,2006,838888
5,110,2006,880000
5,131,1994,773000
3,65,1975,357000
3,59,1975,332000
3,68,1976,440000
3,65,1976,405000
3,76,1976,500000
3,65,1975,350888
3,76,1975,420000
3,65,1975,325000
3,65,1975,357800
4,87,1976,570000
4,87,1976,485000
4,87,1976,500000
4,88,1975,480000
